"REF_DATE","GEO","DGUID","Primary heating system and type of energy","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Alberta","2016A000248","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637686","10.24","","F","","","0"
"2021","Alberta","2016A000248","Wood boiler with hot water or steam radiators","Percent","239","units","0","v95637686","10.24","","F","","","0"
"2013","Alberta","2016A000248","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637689","10.27","","F","","","0"
"2015","Alberta","2016A000248","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637689","10.27","","F","","","0"
"2017","Alberta","2016A000248","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637689","10.27","","F","","","0"
"2019","Alberta","2016A000248","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637689","10.27","","F","","","0"
"2021","Alberta","2016A000248","Propane boiler with hot water or steam radiators","Percent","239","units","0","v95637689","10.27","","F","","","0"
"2013","Alberta","2016A000248","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637690","10.28","","F","","","0"
"2015","Alberta","2016A000248","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637690","10.28","","F","","","0"
"2017","Alberta","2016A000248","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637690","10.28","","F","","","0"
"2019","Alberta","2016A000248","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637690","10.28","","F","","","0"
"2021","Alberta","2016A000248","Other fuel boiler with hot water or steam radiators","Percent","239","units","0","v95637690","10.28","","F","","","0"
"2013","Alberta","2016A000248","Electric radiant heating","Percent","239","units","0","v95637691","10.29","","F","","","0"
"2015","Alberta","2016A000248","Electric radiant heating","Percent","239","units","0","v95637691","10.29","","F","","","0"
"2017","Alberta","2016A000248","Electric radiant heating","Percent","239","units","0","v95637691","10.29","","F","","","0"
"2019","Alberta","2016A000248","Electric radiant heating","Percent","239","units","0","v95637691","10.29","","F","","","0"
"2021","Alberta","2016A000248","Electric radiant heating","Percent","239","units","0","v95637691","10.29","2","E","","","0"
"2013","Alberta","2016A000248","Heat pump","Percent","239","units","0","v95637692","10.30","","F","","","0"
"2015","Alberta","2016A000248","Heat pump","Percent","239","units","0","v95637692","10.30","","F","","","0"
"2017","Alberta","2016A000248","Heat pump","Percent","239","units","0","v95637692","10.30","","F","","","0"
"2019","Alberta","2016A000248","Heat pump","Percent","239","units","0","v95637692","10.30","","F","","","0"
"2021","Alberta","2016A000248","Heat pump","Percent","239","units","0","v95637692","10.30","","F","","","0"
"2013","Alberta","2016A000248","Other type of heating system","Percent","239","units","0","v95637693","10.31","","F","","","0"
"2015","Alberta","2016A000248","Other type of heating system","Percent","239","units","0","v95637693","10.31","","F","","","0"
"2017","Alberta","2016A000248","Other type of heating system","Percent","239","units","0","v95637693","10.31","","F","","","0"
"2019","Alberta","2016A000248","Other type of heating system","Percent","239","units","0","v95637693","10.31","2","E","","","0"
"2021","Alberta","2016A000248","Other type of heating system","Percent","239","units","0","v95637693","10.31","2","E","","","0"
"2013","British Columbia","2016A000259","All primary heating systems","Percent","239","units","0","v107791293","11.40","93","","","","0"
"2015","British Columbia","2016A000259","All primary heating systems","Percent","239","units","0","v107791293","11.40","93","","","","0"
"2017","British Columbia","2016A000259","All primary heating systems","Percent","239","units","0","v107791293","11.40","93","","","","0"
"2019","British Columbia","2016A000259","All primary heating systems","Percent","239","units","0","v107791293","11.40","95","","","","0"
"2021","British Columbia","2016A000259","All primary heating systems","Percent","239","units","0","v107791293","11.40","93","","","","0"
"2013","British Columbia","2016A000259","Electricity","Percent","239","units","0","v107791294","11.41","39","","","","0"
"2015","British Columbia","2016A000259","Electricity","Percent","239","units","0","v107791294","11.41","42","","","","0"
"2017","British Columbia","2016A000259","Electricity","Percent","239","units","0","v107791294","11.41","36","","","","0"
"2019","British Columbia","2016A000259","Electricity","Percent","239","units","0","v107791294","11.41","42","","","","0"
"2021","British Columbia","2016A000259","Electricity","Percent","239","units","0","v107791294","11.41","46","","","","0"
"2013","British Columbia","2016A000259","Natural gas","Percent","239","units","0","v107791295","11.42","45","","","","0"
"2015","British Columbia","2016A000259","Natural gas","Percent","239","units","0","v107791295","11.42","44","","","","0"
"2017","British Columbia","2016A000259","Natural gas","Percent","239","units","0","v107791295","11.42","51","","","","0"
"2019","British Columbia","2016A000259","Natural gas","Percent","239","units","0","v107791295","11.42","47","","","","0"
"2021","British Columbia","2016A000259","Natural gas","Percent","239","units","0","v107791295","11.42","43","","","","0"
"2013","British Columbia","2016A000259","Oil","Percent","239","units","0","v107791296","11.43","2","E","","","0"
"2015","British Columbia","2016A000259","Oil","Percent","239","units","0","v107791296","11.43","2","E","","","0"
"2017","British Columbia","2016A000259","Oil","Percent","239","units","0","v107791296","11.43","1","E","","","0"
"2019","British Columbia","2016A000259","Oil","Percent","239","units","0","v107791296","11.43","1","E","","","0"
"2021","British Columbia","2016A000259","Oil","Percent","239","units","0","v107791296","11.43","1","E","","","0"
"2013","British Columbia","2016A000259","Biomass","Percent","239","units","0","v107791297","11.44","3","E","","","0"
"2015","British Columbia","2016A000259","Biomass","Percent","239","units","0","v107791297","11.44","3","E","","","0"
"2017","British Columbia","2016A000259","Biomass","Percent","239","units","0","v107791297","11.44","3","E","","","0"
"2019","British Columbia","2016A000259","Biomass","Percent","239","units","0","v107791297","11.44","3","","","","0"
"2021","British Columbia","2016A000259","Biomass","Percent","239","units","0","v107791297","11.44","2","","","","0"
"2013","British Columbia","2016A000259","Propane","Percent","239","units","0","v107791300","11.47","1","E","","","0"
"2015","British Columbia","2016A000259","Propane","Percent","239","units","0","v107791300","11.47","","F","","","0"
"2017","British Columbia","2016A000259","Propane","Percent","239","units","0","v107791300","11.47","","F","","","0"
"2019","British Columbia","2016A000259","Propane","Percent","239","units","0","v107791300","11.47","1","E","","","0"
"2021","British Columbia","2016A000259","Propane","Percent","239","units","0","v107791300","11.47","1","E","","","0"
"2013","British Columbia","2016A000259","Other fuel","Percent","239","units","0","v107791301","11.48","","F","","","0"
"2015","British Columbia","2016A000259","Other fuel","Percent","239","units","0","v107791301","11.48","","F","","","0"
"2017","British Columbia","2016A000259","Other fuel","Percent","239","units","0","v107791301","11.48","","F","","","0"
"2019","British Columbia","2016A000259","Other fuel","Percent","239","units","0","v107791301","11.48","2","E","","","0"
"2021","British Columbia","2016A000259","Other fuel","Percent","239","units","0","v107791301","11.48","2","E","","","0"
"2013","British Columbia","2016A000259","Forced air furnace","Percent","239","units","0","v95637702","11.1","46","","","","0"
"2015","British Columbia","2016A000259","Forced air furnace","Percent","239","units","0","v95637702","11.1","39","","","","0"
"2017","British Columbia","2016A000259","Forced air furnace","Percent","239","units","0","v95637702","11.1","48","","","","0"
"2019","British Columbia","2016A000259","Forced air furnace","Percent","239","units","0","v95637702","11.1","43","","","","0"
"2021","British Columbia","2016A000259","Forced air furnace","Percent","239","units","0","v95637702","11.1","39","","","","0"
"2013","British Columbia","2016A000259","Electric forced air furnace","Percent","239","units","0","v95637703","11.2","12","","","","0"
"2015","British Columbia","2016A000259","Electric forced air furnace","Percent","239","units","0","v95637703","11.2","12","","","","0"
"2017","British Columbia","2016A000259","Electric forced air furnace","Percent","239","units","0","v95637703","11.2","14","","","","0"
"2019","British Columbia","2016A000259","Electric forced air furnace","Percent","239","units","0","v95637703","11.2","14","","","","0"
"2021","British Columbia","2016A000259","Electric forced air furnace","Percent","239","units","0","v95637703","11.2","16","","","","0"
"2013","British Columbia","2016A000259","Natural gas forced air furnace","Percent","239","units","0","v95637704","11.3","83","","","","0"
"2015","British Columbia","2016A000259","Natural gas forced air furnace","Percent","239","units","0","v95637704","11.3","81","","","","0"
"2017","British Columbia","2016A000259","Natural gas forced air furnace","Percent","239","units","0","v95637704","11.3","82","","","","0"
"2019","British Columbia","2016A000259","Natural gas forced air furnace","Percent","239","units","0","v95637704","11.3","83","","","","0"
"2021","British Columbia","2016A000259","Natural gas forced air furnace","Percent","239","units","0","v95637704","11.3","82","","","","0"
"2013","British Columbia","2016A000259","Oil forced air furnace","Percent","239","units","0","v95637705","11.4","3","E","","","0"
"2015","British Columbia","2016A000259","Oil forced air furnace","Percent","239","units","0","v95637705","11.4","3","E","","","0"
"2017","British Columbia","2016A000259","Oil forced air furnace","Percent","239","units","0","v95637705","11.4","2","E","","","0"
"2019","British Columbia","2016A000259","Oil forced air furnace","Percent","239","units","0","v95637705","11.4","2","E","","","0"
"2021","British Columbia","2016A000259","Oil forced air furnace","Percent","239","units","0","v95637705","11.4","2","E","","","0"
"2013","British Columbia","2016A000259","Biomass forced air furnace","Percent","239","units","0","v95637706","11.5","","F","","","0"
"2015","British Columbia","2016A000259","Biomass forced air furnace","Percent","239","units","0","v95637706","11.5","1","E","","","0"
"2017","British Columbia","2016A000259","Biomass forced air furnace","Percent","239","units","0","v95637706","11.5","","F","","","0"
"2019","British Columbia","2016A000259","Biomass forced air furnace","Percent","239","units","0","v95637706","11.5","","F","","","0"
"2021","British Columbia","2016A000259","Biomass forced air furnace","Percent","239","units","0","v95637706","11.5","","F","","","0"
"2013","British Columbia","2016A000259","Propane forced air furnace","Percent","239","units","0","v95637709","11.8","","F","","","0"
"2015","British Columbia","2016A000259","Propane forced air furnace","Percent","239","units","0","v95637709","11.8","","F","","","0"
"2017","British Columbia","2016A000259","Propane forced air furnace","Percent","239","units","0","v95637709","11.8","","F","","","0"
"2019","British Columbia","2016A000259","Propane forced air furnace","Percent","239","units","0","v95637709","11.8","","F","","","0"
"2021","British Columbia","2016A000259","Propane forced air furnace","Percent","239","units","0","v95637709","11.8","","F","","","0"
"2013","British Columbia","2016A000259","Other fuel forced air furnace","Percent","239","units","0","v95637710","11.9","","F","","","0"
"2015","British Columbia","2016A000259","Other fuel forced air furnace","Percent","239","units","0","v95637710","11.9","","F","","","0"
"2017","British Columbia","2016A000259","Other fuel forced air furnace","Percent","239","units","0","v95637710","11.9","","F","","","0"
"2019","British Columbia","2016A000259","Other fuel forced air furnace","Percent","239","units","0","v95637710","11.9","","F","","","0"
"2021","British Columbia","2016A000259","Other fuel forced air furnace","Percent","239","units","0","v95637710","11.9","","F","","","0"
