,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Nova Scotia,Ontario,Prince Edward Island,Quebec,Saskatchewan
1591,9368,7183,2755.060142031931,1981,1425.2585144042969,1466.73,14369,189.49361350874733,27361,2720
1592,9253,6921,2742.8899800732534,2018,1456.5789794921875,1493.4,14312,195.01358089264747,27880,2617
1593,9222,6809,2551.644577865466,2086,1523.6072998046875,1515.32,14448,205.055001678799,28700,2592
1594,9279,6759,2515.1340919894337,2188,1623.8605346679688,1648.79,14910,227.2850521134809,30539,2644
1595,9353,6809,2586.4164691759725,2390,1657.4832153320312,1719.81,15984,244.8417788382521,32050,2666
1596,9512,6970,2643.790089838308,2550,1654.8554992675781,1671.16,16827,238.91303098467026,31325,2765
1597,9888,7366,2788.093438776912,2460,1624.2774353027344,1594.61,17123,228.4299112055677,29935,2889
1598,10229,8065,2967.168679026022,2323,1568.7502136230469,1538.2,16922,218.47533621915346,29052,2934
1599,10358,8664,3010.6335431641555,2159,1524.2767333984375,1497.55,16233,214.70785609784429,27991,2953
1600,10390,8772,3019.3265159917823,2069,1510.099365234375,1471.82,16208,208.09951356549547,26895,2961
1601,10422,8668,3021.065110557307,2006,1473.553955078125,1422.89,15933,204.31061570875062,26347,2963
1602,10423,8483,3015.8493268607313,1973,1472.6329040527344,1378.64,15908,203.35502051021035,25902,2931
1603,10397,8315,2965.430084460496,1908,1490.0950927734375,1377.57,15853,209.92918007702676,25439,2907
1604,10238,8225,2937.6125714120903,1895,1563.0435180664062,1420.09,16214,221.70314582006395,25917,2919
1605,10161,8028,2986.2932192468006,1924,1600.9095153808594,1485.05,16956,230.68706450606638,27854,2927
1606,10116,7852,3036.712461647035,1966,1616.7420654296875,1547.07,17718,233.79579083499908,29471,3019
1607,10153,7854,3309.6718084345134,2067,1620.1854858398438,1548.0,18083,232.8169291165898,29909,3020
1608,10223,8024,3335.750726917394,2116,1618.5538940429688,1517.33,17786,225.59146640428915,29433,2944
1609,10216,8364,3189.7087834132653,2102,1602.6480712890625,1466.67,17122,215.4492038657631,28423,3006
1610,10270,8726,3285.3314845171585,2051,1559.2359008789062,1443.19,16459,202.13274247824992,27300,3031
1611,10220,8672,3294.0244573447853,1972,1500.6040649414062,1438.3,15684,190.02895660169497,25981,2948
1612,10107,8427,3135.8123518819793,1906,1468.4249267578125,1454.3,14731,182.20847914580793,25070,2881
1613,9857,8062,3015.8493268607313,1872,1451.676513671875,1447.39,14158,180.6574407448054,24703,2823
1614,9579,7642,2902.840680101584,1890,1456.594970703125,1436.7,13678,181.0402071080421,24468,2795
1615,9368,7277,2861.1144105289754,1924,1477.2184143066406,1445.98,13653,184.1502813709083,24333,2732
1616,9323,6986,2748.1057637698286,1968,1478.8862915039062,1476.14,13847,189.78767897623155,24361,2734
1617,9291,6858,2737.6741963766763,2032,1541.322998046875,1475.28,14018,202.09536778263592,24943,2734
1618,9333,6809,2755.060142031931,2117,1654.5586242675781,1603.57,14409,222.9978533050789,26407,2737
1619,9337,6821,2735.9356018111516,2271,1743.3869018554688,1665.49,15582,237.36029482299617,28407,2744
1620,9487,6964,2772.4460876871835,2418,1761.3342895507812,1615.62,16258,230.50074289441017,29068,2787
1621,9864,7357,2835.035492046096,2338,1749.2421264648438,1549.3,16337,219.8879894992184,28164,2915
1622,10030,8001,3017.587921426256,2229,1704.8445434570312,1530.85,15675,208.98864812893132,27127,2932
1623,10139,8578,3000.201975771003,2154,1682.3416748046875,1507.96,15110,204.87963951944084,26138,2954
1624,10229,8684,3047.1440290401874,2099,1651.2618103027344,1507.26,14961,195.95618602134178,25612,3004
1625,10255,8609,3130.596568185403,2037,1567.2922973632812,1491.2,14899,191.02145025965666,24994,2982
1626,10146,8470,3101.040460571473,2003,1521.8400573730469,1479.24,14628,186.73201758592216,25072,3006
1627,10107,8357,3149.721108406182,2021,1498.6094665527344,1503.4,14589,192.8440930708207,24874,2964
1628,10172,8298,3085.393109481745,2028,1564.2760314941406,1570.31,14809,206.4093661845737,24784,2973
1629,10210,8162,3116.6878116612,2095,1587.7230529785156,1598.56,15582,216.6356232791061,25562,2987
1630,10196,8017,3181.0158105856385,2117,1628.26708984375,1610.0,16606,219.92881412628998,26799,2984
1631,10259,7987,3215.7877018961453,2138,1638.7429809570312,1591.11,17126,218.5917525376246,27577,3055
1632,10395,8189,3243.6052149445504,2142,1640.900390625,1536.29,17108,210.9021654254803,27119,3004
1633,10448,8456,3149.721108406182,2095,1618.0198059082031,1494.73,16559,199.78908240520377,26293,3017
1634,10513,8695,3151.459702971708,2019,1568.3837280273438,1418.67,15918,184.6302561306142,25722,3032
1635,10349,8639,3134.0737573164542,1918,1505.6060180664062,1388.89,14979,173.08024374800289,24339,2992
1636,10113,8354,3033.235272515985,1837,1457.320556640625,1367.59,14042,166.32676186532595,24104,2871
1637,9862,8032,2812.4337626942665,1803,1427.761474609375,1402.21,13564,163.82572995054892,23529,2829
1638,9565,7563,2734.1970072456265,1814,1444.9911499023438,1384.31,13041,164.894468719039,23507,2797
1639,9388,7141,2675.0847920177653,1836,1462.027099609375,1378.53,12838,167.91768388529587,23792,2777
1640,9365,6854,2628.142738748581,1860,1495.1811828613281,1401.21,12860,171.4044044834173,23948,2750
1641,9328,6759,2556.860361562042,1912,1532.9774780273438,1402.72,13048,183.53159625503514,24714,2716
1642,9315,6763,2527.304253948111,1998,1620.3332824707031,1497.23,13565,205.3804622025652,25991,2737
1643,9407,6819,2593.3708474380746,2201,1653.3649597167969,1563.94,14608,221.80884432176205,28104,2764
1644,9603,7003,2671.607602886714,2333,1644.3804626464844,1552.75,15508,219.59695409091427,27856,2846
1645,10040,7496,2829.81970834952,2243,1613.7348937988281,1496.53,15488,211.18960384966175,26794,2974
1646,10412,8125,3038.4510562125606,2098,1551.2862548828125,1444.92,15052,202.43949329004468,24994,3037
1647,10541,8785,3121.903595357777,1987,1481.0761413574219,1414.38,14840,187.35003651197414,24286,3035
1648,10611,8898,3101.040460571473,1906,1458.8354797363281,1382.2,14480,186.58056151234229,23455,3021
1649,10619,8743,3068.0071638264913,1832,1407.9724426269531,1362.18,14526,186.98287877071286,23278,3054
1650,10610,8564,3137.5509464475044,1767,1356.6083374023438,1329.74,14249,181.73673376418915,22404,3071
1651,10593,8479,3187.9701888477393,1712,1342.7423400878906,1329.58,14386,183.5814258905774,21531,3057
1652,10554,8372,3179.277216020112,1695,1390.3017578125,1376.45,14791,190.65297139204654,21760,3079
1653,10512,8244,3233.1736475513985,1737,1415.5942687988281,1458.79,15804,199.989571179468,22728,3073
1654,10408,8033,3241.8666203790253,1778,1458.6916809082031,1521.9,16421,208.71433602679062,24045,3092
1655,10368,8008,3309.6718084345134,1858,1454.688720703125,1551.75,16778,210.6404625029751,25036,3097
1656,10406,8194,3320.103375827665,1889,1486.8090209960938,1528.74,16630,206.49179666931778,24538,3061
1657,10374,8471,3241.8666203790253,1861,1484.8919067382812,1481.28,15976,198.70130554171163,23865,3163
1658,10418,8807,3379.2155910555266,1807,1457.9918823242188,1433.81,15174,185.04161076644692,23243,3122
1659,10299,8816,3283.592889951632,1729,1398.9970703125,1397.72,14182,172.72653491523437,22402,3104
1660,10113,8601,3240.1280258134993,1671,1355.5800170898438,1387.75,13193,163.6003772992976,20977,3030
1661,9942,8235,3109.7334333990993,1625,1346.1728515625,1367.14,12551,160.96096261240714,20374,2915
1662,9807,7832,2904.5792746671095,1609,1347.4962158203125,1342.9,12206,161.63845384257564,20266,2887
1663,9662,7420,2859.375815963451,1611,1368.298583984375,1343.63,12011,163.7179347824375,20199,2881
1664,9601,7010,2841.989870308197,1629,1397.52294921875,1360.43,11901,166.1420440194168,20356,2855
1665,9551,6912,2777.66187138376,1653,1452.0307006835938,1413.22,12030,173.4305624345941,20539,2883
1666,9535,6890,2857.637221397925,1711,1546.8412475585938,1535.99,12598,193.50440647927292,21714,2890
1667,9603,6944,2904.5792746671095,1856,1592.85498046875,1624.47,13682,212.95240631968295,23091,2933
1668,9730,7154,3010.6335431641555,2015,1596.2726135253906,1560.54,14840,215.69758018282087,23951,3018
1669,10066,7569,3135.8123518819793,2008,1552.7751770019531,1544.85,15119,213.85089811494322,24135,3120
1670,10282,8307,3330.5349432208163,1953,1529.6676635742188,1500.14,14993,207.6379128670768,23544,3158
1671,10346,8868,3380.9541856210517,1908,1524.2639770507812,1440.89,14902,204.69781898034765,23230,3162
1672,10313,8836,3368.784023662374,1859,1518.2660217285156,1404.15,14827,198.2180068934452,23247,3197
1673,10341,8600,3476.5768867249453,1806,1485.4254150390625,1347.32,14725,195.1093871298386,23021,3131
1674,10373,8421,3391.385753014204,1780,1495.5600280761719,1320.84,14656,193.94769219956672,22015,3116
1675,10337,8245,3346.1822943105453,1740,1536.2754516601562,1332.21,14568,195.91010528411798,21633,3101
1676,10317,8132,3337.4893214829185,1694,1592.0183410644531,1383.7,14580,201.58312811746038,21362,3112
1677,10317,7997,3393.124347579729,1729,1593.6053466796875,1432.92,15367,205.5547416722858,22302,3090
1678,10324,7867,3373.9998073589513,1765,1579.984130859375,1460.91,16067,208.66246992543722,23491,3115
1679,10420,7858,3546.120669345959,1836,1569.1237487792969,1457.9,16502,208.44309827451178,24094,3101
1680,10476,8084,3530.4733182562313,1866,1554.7837524414062,1413.52,16526,201.8234687133296,23535,3122
1681,10471,8461,3549.59785847701,1827,1523.7739562988281,1350.02,16003,189.5067085747779,22755,3149
1682,10502,8780,3579.1539660909402,1755,1468.739013671875,1323.62,15421,175.01215607498844,21769,3165
1683,10446,8755,3594.801317180669,1660,1406.186279296875,1283.15,14594,162.29175086823204,20708,3102
1684,10245,8506,3467.883913897319,1566,1348.2587280273438,1251.68,13820,153.38221655259287,19756,3032
1685,9998,8164,3337.4893214829185,1495,1313.2340698242188,1214.46,13403,147.37456029755384,19117,2913
1686,9673,7759,3130.596568185403,1474,1305.31396484375,1193.1,13010,145.0316032409952,19217,2869
1687,9461,7343,3057.57559643334,1466,1305.9134216308594,1177.93,12864,145.89658028794884,19464,2857
1688,9348,7015,3026.280894253883,1467,1331.5489807128906,1186.51,12934,149.46291520122855,19629,2831
1689,9278,6841,2988.0318138123257,1502,1376.7142639160156,1233.38,13079,155.99967314916407,20132,2851
1690,9301,6797,3069.745758392016,1562,1430.0667114257812,1352.14,13630,175.81219313260618,21396,2871
1691,9363,6798,3078.4387312196427,1725,1489.7831115722656,1444.42,14742,195.78622523877652,23407,2846
1692,9471,6976,3031.4966779504584,1851,1507.7154541015625,1446.07,15454,196.63945720677253,24103,2951
1693,9820,7446,3172.322837758011,1832,1497.7152709960938,1410.67,15330,195.0358061571532,23788,3069
1694,10133,8042,3335.750726917394,1789,1459.3534545898438,1400.18,14699,189.18563505524745,23582,3079
1695,10266,8698,3337.4893214829185,1773,1426.7190551757812,1378.61,14090,186.51936119229634,22882,3114
1696,10320,8807,3398.340131276306,1752,1402.2738342285156,1357.42,13966,180.7441224044852,22573,3098
1697,10315,8679,3342.7051051794942,1702,1372.2742309570312,1322.88,14050,176.83637028816344,22238,3073
1698,10302,8516,3280.115700820583,1659,1378.7161865234375,1291.46,14124,172.4711125235333,21594,3017
1699,10264,8389,3177.538621454588,1610,1394.2870483398438,1285.73,14352,174.10007669998203,21399,2979
1700,10171,8292,3081.915920350694,1569,1445.9893188476562,1304.87,14513,178.4803535320284,21961,2990
1701,10070,8177,3132.335162750929,1599,1445.8999938964844,1280.52,15005,183.53951339251313,22463,2998
1702,10023,8017,3198.401756240891,1644,1437.7115478515625,1323.86,16040,190.12478278960924,23663,2999
1703,10030,7934,3276.6385116895317,1696,1428.4564819335938,1334.1,16891,190.7290624326616,24602,2978
1704,10090,8011,3281.8542953861074,1725,1412.5198364257812,1304.78,17367,186.2320771511985,24442,2923
1705,10186,8277,3172.322837758011,1705,1392.4207153320312,1261.76,16910,178.784832450098,23939,2980
1706,10293,8565,3264.4683497308542,1676,1353.0021667480469,1203.84,16354,167.74830505732794,23838,2996
1707,10221,8493,3260.9911605998036,1627,1312.91259765625,1199.08,15623,159.54477910878705,23000,2960
1708,10063,8240,3179.277216020112,1564,1296.7418212890625,1208.96,14796,154.55271267725092,22622,2916
1709,9823,7913,3090.6088931783206,1522,1273.6898803710938,1217.43,14323,151.9700466116218,22527,2830
1710,9567,7473,2937.6125714120903,1523,1272.892822265625,1182.14,13615,151.98470506737127,22261,2751
1711,9352,7060,2789.832033342437,1518,1290.2738647460938,1176.45,13637,152.8900102776747,22794,2705
1712,9270,6745,2706.3794941972214,1542,1312.0460510253906,1198.5,13670,157.2194002836348,23088,2746
1713,9216,6582,2760.275925728507,1580,1350.4391784667969,1240.46,13928,164.21783505143534,24410,2714
1714,9134,6529,2730.719818114576,1641,1393.7529296875,1267.23,14224,175.222867456404,25041,2709
1715,9135,6535,2732.458412680101,1734,1404.0826721191406,1319.6,14701,188.16165991131234,25974,2739
1716,9192,6632,2798.525006170064,1864,1424.4318237304688,1402.49,14801,202.00960912979107,26257,2743
1717,9338,6857,2770.7074931216584,1959,1429.3591918945312,1460.74,14811,206.78808318451763,26072,2842
1718,9460,7210,2918.488031191312,1993,1424.3885192871094,1486.38,14571,210.07759445633073,25931,2838
1719,9662,7641,2899.363490970533,1985,1408.612548828125,1490.76,14494,214.93860116600064,25663,2900
1720,9798,7893,2988.0318138123257,1941,1354.8012084960938,1473.21,14440,215.76514986831629,25328,2907
1721,9888,7957,2993.247597508901,1895,1299.1340026855469,1457.31,14278,209.1484561419354,24711,2967
1722,9916,7867,3081.915920350694,1829,1259.6341857910156,1428.6,14003,203.37602788088628,24007,2905
1723,9892,7762,2963.6914898949717,1770,1267.995361328125,1412.14,13743,201.86970874716886,23641,2911
1724,9885,7658,2996.724786639952,1729,1314.7590637207031,1444.96,13891,207.94820337823003,23897,2847
1725,9804,7514,2923.703814887888,1759,1333.5799560546875,1499.52,14923,214.57316206813445,24326,2805
1726,9770,7383,2895.886301839483,1823,1374.9699096679688,1550.42,15925,222.6603154667609,25847,2812
1727,9850,7379,2948.044138805243,1906,1383.4863586425781,1561.65,16366,220.41114990540697,27760,2797
1728,9901,8772,2928.9195985844644,1942,1390.6659851074219,1529.83,16490,214.88094996258673,27210,2781
1729,10018,7930,2890.670518142906,1914,1391.6661071777344,1478.61,15999,205.96182923729233,26586,2845
1730,10109,8130,2977.6002464191743,1873,1372.6909790039062,1416.11,15470,195.9055916970386,25917,2951
1731,10018,8052,3141.028135578555,1826,1333.7305603027344,1362.66,14654,187.48463933016282,24799,2913
1732,9901,7802,3050.6212181712376,1782,1312.5962829589844,1314.51,13851,180.5559024651631,24012,2868
1733,9698,7559,2968.907273591547,1751,1306.2679138183594,1295.12,13272,160.0,23922,2771
1734,9431,7204,2802.002195301115,1747,1323.5042419433594,1293.39,12922,16.469273601104053,23840,2753
1735,9250,6848,2772.4460876871835,1766,1349.1893005371094,1299.88,12932,175.0755908517399,23807,2699
1736,9112,6581,2675.0847920177653,1784,1374.6732482910156,1320.08,12838,175.41107131800857,23762,2718
1737,9044,6449,2711.595277893797,1820,1424.5448913574219,1281.69,12938,178.92861335147,24372,2723
1738,9064,6348,2744.6285746387784,1884,1468.9857482910156,1335.74,13090,184.38247445693736,25495,2723
1739,9097,6382,2767.2303039906074,1965,1528.9486999511719,1413.14,13377,193.86204162533068,26134,2727
1740,9202,6495,2762.014520294031,2055,1560.3428955078125,1468.14,13738,201.5320794965602,26790,2819
1741,9324,6690,2894.147707273957,2071,1559.4043884277344,1486.98,13838,208.70216792587937,27002,2836
1742,9334,6977,2904.5792746671095,2038,1540.4793701171875,1488.61,13807,210.56237094273325,27160,2865
1743,9540,7379,2946.305544239717,1998,1514.6794128417969,1495.37,13726,211.51570723497636,26971,2925
1744,9659,7760,3043.6668399091363,1968,1498.7831115722656,1494.42,13964,209.24253309587976,26353,2939
1745,9740,7964,3007.1563540331044,1928,1459.8947143554688,1493.71,13728,204.05855022282884,25778,2978
1746,9732,8091,3054.0984073022887,1894,1448.5284423828125,1487.16,13531,198.53998294932694,25258,2942
1747,9687,8146,3001.9405703365283,1902,1483.3155212402344,1457.21,13628,201.4136708835045,25278,2893
1748,9646,8120,2942.828355108666,1964,1505.5300903320312,1485.64,14150,206.6292404002668,26069,2907
1749,9662,8060,3008.8949485986295,2019,1523.5161743164062,1496.25,15135,209.31990699811294,27324,2884
1750,9745,8064,3012.3721377296806,2051,1554.9873046875,1557.57,16075,209.3924286922342,28534,2911
1751,9892,8190,3090.6088931783206,2142,1554.6346130371094,1569.92,17006,222.66937699685346,30178,2956
1752,9869,8392,3156.675486668284,2191,1541.7714233398438,1527.06,17274,227.70373194218382,29900,2961
1753,9917,8437,3153.198297537233,2158,1505.5709228515625,1449.12,16630,223.2486970093992,29437,2981
1754,9982,8528,3156.675486668284,2076,1449.7786560058594,1384.31,15912,211.6963920740411,28308,2976
1755,9926,8404,3125.380784488827,1987,1375.3944396972656,1404.69,15156,199.90497605126194,27974,2910
1756,9695,8073,2998.463381205478,1943,1350.9669494628906,1408.41,14522,191.37371391962637,27756,2887
1757,9412,7669,2967.168679026022,1939,1365.9403991699219,1417.84,14000,187.94685160967214,27993,2758
1758,9197,7220,2786.354844211386,1966,1380.4112548828125,1437.49,14038,185.6376796912395,28404,2755
1759,9115,6869,2793.3092224734883,2014,1408.89013671875,1474.7,14052,186.5420990066645,28995,2704
1760,9064,6767,2709.8566833282716,2083,1451.8473510742188,1547.78,14456,190.85126763952658,30292,2705
